scenario_id,failure_type,failure_name,Q_it_load_W,Q_it_load_kW,initial_temperature_C,failure_time_s,remaining_capacity,degradation_rate,peak_temperature_C,peak_time_s,avg_heating_rate_C_per_s,time_to_warning_s,time_to_critical_s,time_to_shutdown_s,time_to_damage_s,thermal_mass_kg,thermal_capacity_J_per_K
260,instant,Complete CRAC Failure,114112.90322580645,114.11290322580645,27.987115995925578,2.0,0.0,0.0,35.7123635844316,60.0,0.13307929921802222,-1,-1,-1,-1,852.4799999999999,856742.3999999999
261,instant,Complete CRAC Failure,90403.2258064516,90.4032258064516,24.438912970997805,5.0,0.0,0.0,30.242497868713908,60.0,0.1054239722680014,-1,-1,-1,-1,852.4799999999999,856742.3999999999
262,instant,Complete CRAC Failure,155967.74193548388,155.96774193548387,18.804501080765306,10.0,0.0,0.0,27.906872082607247,60.0,0.18186573503906434,-1,-1,-1,-1,852.4799999999999,856742.3999999999
263,partial,Partial Cooling (25%),158629.03225806452,158.6290322580645,21.37525945825261,5.0,0.2555202763722823,0.0,28.956635573744137,60.0,0.1377181071705928,-1,-1,-1,-1,852.4799999999999,856742.3999999999
264,partial,Partial Cooling (50%),97661.29032258064,97.66129032258064,18.274966749853732,5.0,0.4784356149665025,0.0,21.544929626947756,60.0,0.059399919015359876,-1,-1,-1,-1,852.4799999999999,856742.3999999999
265,partial,Partial Cooling (75%),135645.16129032258,135.64516129032256,20.38112049901768,5.0,0.7239285147921205,0.0,22.785141977230126,60.0,0.04366981479920499,-1,-1,-1,-1,852.4799999999999,856742.3999999999
266,gradual,Gradual Degradation (rate=0.05),51451.6129032258,51.4516129032258,25.731084766134792,5.0,0.1,0.047519954405049816,27.649737476173794,60.0,0.03486672529024698,-1,-1,-1,-1,852.4799999999999,856742.3999999999
267,gradual,Gradual Degradation (rate=0.1),97177.41935483871,97.17741935483872,28.946939894418314,5.0,0.1,0.10485880421691313,33.59106759114148,60.0,0.08437778104469583,-1,-1,-1,-1,852.4799999999999,856742.3999999999
268,gradual,Gradual Degradation (rate=0.2),79758.06451612903,79.75806451612902,22.684409281352224,5.0,0.1,0.18823333618528665,26.847490889949572,60.0,0.0756310471013513,-1,-1,-1,-1,852.4799999999999,856742.3999999999
269,intermittent,Intermittent (30% duty),115322.58064516129,115.32258064516128,19.968811270573923,5.0,0.3,0.0,25.218441385040514,60.0,0.0953967406424324,-1,-1,-1,-1,852.4799999999999,856742.3999999999
270,intermittent,Intermittent (50% duty),125967.74193548388,125.96774193548387,23.724475502399876,5.0,0.5,0.0,25.929943867612916,55.0,0.04002664909642545,-1,-1,-1,-1,852.4799999999999,856742.3999999999
271,intermittent,Intermittent (70% duty),131048.3870967742,131.0483870967742,27.82001840514546,5.0,0.7,0.0,28.278901999870463,45.0,0.008328195911524302,-1,-1,-1,-1,852.4799999999999,856742.3999999999
272,hybrid,Liquid Cooling Loss (90% loss),116290.32258064517,116.29032258064517,23.022641783304707,5.0,0.1,0.0,29.74154707150178,60.0,0.12205105881138793,-1,-1,-1,-1,852.4799999999999,856742.3999999999
273,instant,Complete CRAC Failure,84112.90322580645,84.11290322580645,19.258453528447596,2.0,0.0,0.0,24.952754041315607,60.0,0.0980931018246026,-1,-1,-1,-1,852.4799999999999,856742.3999999999
274,instant,Complete CRAC Failure,89435.48387096774,89.43548387096774,24.604735456435165,5.0,0.0,0.0,30.34619475574598,60.0,0.10429544108626022,-1,-1,-1,-1,852.4799999999999,856742.3999999999
275,instant,Complete CRAC Failure,91854.83870967742,91.85483870967742,20.782028484349738,10.0,0.0,0.0,26.142731906928272,60.0,0.10710706752891397,-1,-1,-1,-1,852.4799999999999,856742.3999999999
276,partial,Partial Cooling (25%),98387.09677419355,98.38709677419355,28.64248903240338,5.0,0.26442616014161163,0.0,33.28846370816882,60.0,0.08439560994158447,-1,-1,-1,-1,852.4799999999999,856742.3999999999
277,partial,Partial Cooling (50%),111209.67741935483,111.20967741935483,20.102915014751392,5.0,0.5423204632024066,0.0,23.370421927017464,60.0,0.05935530555453802,-1,-1,-1,-1,852.4799999999999,856742.3999999999
278,partial,Partial Cooling (75%),156693.5483870968,156.6935483870968,19.308297384092487,5.0,0.714294129477491,0.0,22.18227064706169,60.0,0.05220664089507568,-1,-1,-1,-1,852.4799999999999,856742.3999999999
279,gradual,Gradual Degradation (rate=0.05),94274.19354838709,94.27419354838709,29.59260746496492,5.0,0.1,0.05891530259568263,33.42433892900193,60.0,0.0696277438921465,-1,-1,-1,-1,852.4799999999999,856742.3999999999
280,gradual,Gradual Degradation (rate=0.1),121612.90322580645,121.61290322580645,25.778733801188668,5.0,0.1,0.09250590045310525,31.43265835705963,60.0,0.10272726110701313,-1,-1,-1,-1,852.4799999999999,856742.3999999999
281,gradual,Gradual Degradation (rate=0.2),145806.4516129032,145.8064516129032,28.954423344455762,5.0,0.1,0.16897681591041297,36.472319916403364,60.0,0.13657993056887607,-1,-1,-1,-1,852.4799999999999,856742.3999999999
282,intermittent,Intermittent (30% duty),141209.67741935485,141.20967741935485,21.87403681953846,5.0,0.3,0.0,28.79654544575501,60.0,0.12578493117300535,-1,-1,-1,-1,852.4799999999999,856742.3999999999
283,intermittent,Intermittent (50% duty),122822.58064516129,122.82258064516128,18.625799637039915,5.0,0.5,0.0,20.77619727080654,55.0,0.039027180286145664,-1,-1,-1,-1,852.4799999999999,856742.3999999999
284,intermittent,Intermittent (70% duty),80483.87096774194,80.48387096774194,25.398508201389536,5.0,0.7,0.0,25.96215615654172,55.0,0.010229545465556862,-1,-1,-1,-1,852.4799999999999,856742.3999999999
285,hybrid,Liquid Cooling Loss (90% loss),57741.93548387097,57.74193548387097,19.3461729111476,5.0,0.1,0.0,22.682328275600504,60.0,0.06060232725134424,-1,-1,-1,-1,852.4799999999999,856742.3999999999
286,instant,Complete CRAC Failure,138064.51612903224,138.06451612903226,24.6994280419305,2.0,0.0,0.0,34.04616144842761,60.0,0.161011882638659,-1,-1,-1,-1,852.4799999999999,856742.3999999999
287,instant,Complete CRAC Failure,86774.19354838709,86.77419354838709,20.51148083522233,5.0,0.0,0.0,26.082095637736188,60.0,0.10119198303205196,-1,-1,-1,-1,852.4799999999999,856742.3999999999
288,instant,Complete CRAC Failure,109516.12903225806,109.51612903225806,18.488735235159943,10.0,0.0,0.0,24.88016221978105,60.0,0.1277009657583336,-1,-1,-1,-1,852.4799999999999,856742.3999999999
289,partial,Partial Cooling (25%),156209.67741935485,156.20967741935485,26.015156928361936,5.0,0.23445663099051972,0.0,33.69213267786474,60.0,0.1394547145630432,-1,-1,-1,-1,852.4799999999999,856742.3999999999
290,partial,Partial Cooling (50%),56048.3870967742,56.0483870967742,18.352715455818732,5.0,0.4629588115874572,0.0,20.285053362357726,60.0,0.035101533425921566,-1,-1,-1,-1,852.4799999999999,856742.3999999999
291,partial,Partial Cooling (75%),103225.80645161291,103.22580645161291,19.13902996526982,5.0,0.8202024671343684,0.0,20.330503999109666,60.0,0.021643502703601283,-1,-1,-1,-1,852.4799999999999,856742.3999999999
292,gradual,Gradual Degradation (rate=0.05),85564.51612903226,85.56451612903226,22.196533514804635,5.0,0.1,0.041100952395764,25.181348759474552,60.0,0.0542439157409272,-1,-1,-1,-1,852.4799999999999,856742.3999999999
293,gradual,Gradual Degradation (rate=0.1),53870.967741935485,53.87096774193549,29.778518341127594,5.0,0.1,0.1000625918194875,32.32776870471856,60.0,0.04631702878510101,-1,-1,-1,-1,852.4799999999999,856742.3999999999
294,gradual,Gradual Degradation (rate=0.2),51209.67741935484,51.20967741935484,19.80148623922807,5.0,0.1,0.21105007416398514,22.50533590961127,60.0,0.04912049586218154,-1,-1,-1,-1,852.4799999999999,856742.3999999999
295,intermittent,Intermittent (30% duty),152338.70967741936,152.33870967741936,19.74219671380164,5.0,0.3,0.0,27.21028295108258,60.0,0.13569830881470732,-1,-1,-1,-1,852.4799999999999,856742.3999999999
296,intermittent,Intermittent (50% duty),55080.645161290326,55.08064516129033,19.621031920968477,5.0,0.5,0.0,19.942487005319954,35.1,0.005834030568992429,-1,-1,-1,-1,852.4799999999999,856742.3999999999
297,intermittent,Intermittent (70% duty),104435.48387096774,104.43548387096774,29.61785826985554,5.0,0.7,0.0,30.349249232121622,55.0,0.013273883162723753,-1,-1,-1,-1,852.4799999999999,856742.3999999999
298,hybrid,Liquid Cooling Loss (90% loss),53387.096774193546,53.387096774193544,18.017340272816227,5.0,0.1,0.0,21.101886270602744,60.0,0.05603176021840692,-1,-1,-1,-1,852.4799999999999,856742.3999999999
299,instant,Complete CRAC Failure,161048.38709677418,161.04838709677418,25.415225225728783,2.0,0.0,0.0,36.31792513246013,60.0,0.1878158138888786,-1,-1,-1,-1,852.4799999999999,856742.3999999999
300,instant,Complete CRAC Failure,84838.70967741935,84.83870967741935,23.858348410518587,5.0,0.0,0.0,29.30470972397353,60.0,0.0989348909267483,-1,-1,-1,-1,852.4799999999999,856742.3999999999
301,instant,Complete CRAC Failure,135161.29032258064,135.16129032258064,18.24549508142899,10.0,0.0,0.0,26.133589578427564,60.0,0.15760443639262867,-1,-1,-1,-1,852.4799999999999,856742.3999999999
302,partial,Partial Cooling (25%),62338.709677419356,62.33870967741936,24.416416666500226,5.0,0.27292837972031925,0.0,27.32611155160731,60.0,0.05285553531806285,-1,-1,-1,-1,852.4799999999999,856742.3999999999
303,partial,Partial Cooling (50%),76129.03225806452,76.12903225806451,29.409099412968736,5.0,0.4711208097189215,0.0,31.99385197575921,60.0,0.04695285539677553,-1,-1,-1,-1,852.4799999999999,856742.3999999999
304,partial,Partial Cooling (75%),137338.70967741936,137.33870967741936,19.180288440838854,5.0,0.8197033403008632,0.0,20.769907655052844,60.0,0.02887593945130587,-1,-1,-1,-1,852.4799999999999,856742.3999999999
305,gradual,Gradual Degradation (rate=0.05),53629.032258064515,53.62903225806451,20.173230450856032,5.0,0.1,0.04491980469348816,22.123611371582545,60.0,0.03544390285546309,-1,-1,-1,-1,852.4799999999999,856742.3999999999
306,gradual,Gradual Degradation (rate=0.1),100080.64516129032,100.08064516129032,21.208710532477554,5.0,0.1,0.11360446963228997,26.067421843188665,60.0,0.08827509443312795,-1,-1,-1,-1,852.4799999999999,856742.3999999999
307,gradual,Gradual Degradation (rate=0.2),77338.70967741936,77.33870967741936,18.183155919259907,5.0,0.1,0.20962323728270388,22.263988004605736,60.0,0.07413601064131896,-1,-1,-1,-1,852.4799999999999,856742.3999999999
308,intermittent,Intermittent (30% duty),74193.54838709677,74.19354838709677,23.047215832308254,5.0,0.3,0.0,25.90500218427366,60.0,0.051944035062092594,-1,-1,-1,-1,852.4799999999999,856742.3999999999
309,intermittent,Intermittent (50% duty),68870.96774193548,68.87096774193549,25.701942847981258,5.0,0.5,0.0,28.11355360345789,60.0,0.04384083677741705,-1,-1,-1,-1,852.4799999999999,856742.3999999999
310,intermittent,Intermittent (70% duty),143145.16129032258,143.14516129032256,26.973966152876265,5.0,0.7,0.0,27.47520816402175,45.1,0.009096951200462718,-1,-1,-1,-1,852.4799999999999,856742.3999999999
311,hybrid,Liquid Cooling Loss (90% loss),126451.6129032258,126.45161290322581,20.109937998082707,5.0,0.1,0.0,27.415932935268298,60.0,0.13271572138641374,-1,-1,-1,-1,852.4799999999999,856742.3999999999
312,instant,Complete CRAC Failure,166370.96774193548,166.3709677419355,18.777213284488013,2.0,0.0,0.0,30.0402449982905,60.0,0.19402307765455576,-1,-1,-1,-1,852.4799999999999,856742.3999999999
313,instant,Complete CRAC Failure,132016.12903225806,132.01612903225805,19.15643158178373,5.0,0.0,0.0,27.63142630219793,60.0,0.153950982440174,-1,-1,-1,-1,852.4799999999999,856742.3999999999
314,instant,Complete CRAC Failure,165161.29032258064,165.16129032258064,27.259153932289173,10.0,0.0,0.0,36.89806600362051,60.0,0.19258584627670683,-1,-1,-1,-1,852.4799999999999,856742.3999999999
315,partial,Partial Cooling (25%),119193.54838709677,119.19354838709677,25.715502949076495,5.0,0.22622358168213028,0.0,31.63630687040625,60.0,0.10755329208610617,-1,-1,-1,-1,852.4799999999999,856742.3999999999
316,partial,Partial Cooling (50%),169274.1935483871,169.2741935483871,22.746242019992337,5.0,0.5330674802993491,0.0,27.820322226325413,60.0,0.09217228169221343,-1,-1,-1,-1,852.4799999999999,856742.3999999999
317,partial,Partial Cooling (75%),162500.0,162.5,22.69982496583284,5.0,0.7172246844982372,0.0,25.64972452080267,60.0,0.05358586636316998,-1,-1,-1,-1,852.4799999999999,856742.3999999999
318,gradual,Gradual Degradation (rate=0.05),109274.19354838709,109.27419354838709,25.817412803975266,5.0,0.1,0.059578798946225156,30.276958724281712,60.0,0.08103571926807272,-1,-1,-1,-1,852.4799999999999,856742.3999999999
319,gradual,Gradual Degradation (rate=0.1),92580.64516129032,92.58064516129032,19.77505118851582,5.0,0.1,0.10310257927764069,24.18404826119268,60.0,0.08010604237511808,-1,-1,-1,-1,852.4799999999999,856742.3999999999
320,gradual,Gradual Degradation (rate=0.2),137096.7741935484,137.09677419354838,27.368713062757017,5.0,0.1,0.19018972156180539,34.5325367438334,60.0,0.13014563313122543,-1,-1,-1,-1,852.4799999999999,856742.3999999999
321,intermittent,Intermittent (30% duty),155241.93548387097,155.24193548387098,26.353688959052285,5.0,0.3,0.0,33.964098961231954,60.0,0.13828439227926284,-1,-1,-1,-1,852.4799999999999,856742.3999999999
322,intermittent,Intermittent (50% duty),54838.709677419356,54.83870967741936,23.969001680516094,5.0,0.5,0.0,24.929128305258104,60.0,0.017425166083937637,-1,-1,-1,-1,852.4799999999999,856742.3999999999
323,intermittent,Intermittent (70% duty),167822.5806451613,167.8225806451613,29.614354645412533,5.0,0.7,0.0,30.20200813758366,45.1,0.010665217643759236,-1,-1,-1,-1,852.4799999999999,856742.3999999999
324,hybrid,Liquid Cooling Loss (90% loss),79516.12903225806,79.51612903225806,29.210627777630613,5.0,0.1,0.0,33.80483095697066,60.0,0.08345516459750862,-1,-1,-1,-1,852.4799999999999,856742.3999999999
325,instant,Complete CRAC Failure,151612.90322580645,151.61290322580646,26.626832722584858,2.0,0.0,0.0,36.89076769501478,60.0,0.17681210312974005,-1,-1,-1,-1,852.4799999999999,856742.3999999999
326,instant,Complete CRAC Failure,142661.29032258064,142.66129032258064,23.928458003429242,5.0,0.0,0.0,33.08683645484759,60.0,0.16636486664693523,-1,-1,-1,-1,852.4799999999999,856742.3999999999
327,instant,Complete CRAC Failure,141451.61290322582,141.45161290322582,23.401497088443886,10.0,0.0,0.0,31.656696785716246,60.0,0.1649392191012648,-1,-1,-1,-1,852.4799999999999,856742.3999999999
328,partial,Partial Cooling (25%),112177.41935483871,112.17741935483872,28.404951686502624,5.0,0.2615997600565968,0.0,33.72247711979719,60.0,0.09659454715531655,-1,-1,-1,-1,852.4799999999999,856742.3999999999
329,partial,Partial Cooling (50%),66451.6129032258,66.45161290322581,18.96629384641076,5.0,0.5027508929283067,0.0,21.08754486894266,60.0,0.03853319658995061,-1,-1,-1,-1,852.4799999999999,856742.3999999999
330,partial,Partial Cooling (75%),92338.70967741935,92.33870967741935,18.659631368155704,5.0,0.7118301572639967,0.0,20.367855219198724,60.0,0.031030430790572928,-1,-1,-1,-1,852.4799999999999,856742.3999999999
331,gradual,Gradual Degradation (rate=0.05),83387.09677419355,83.38709677419355,18.58552123060638,5.0,0.1,0.048993783133389174,21.73625115969971,60.0,0.05725613488677243,-1,-1,-1,-1,852.4799999999999,856742.3999999999
332,gradual,Gradual Degradation (rate=0.1),69596.7741935484,69.5967741935484,22.32160200990574,5.0,0.1,0.10025918832891662,25.616414956200824,60.0,0.05986304308421357,-1,-1,-1,-1,852.4799999999999,856742.3999999999
333,gradual,Gradual Degradation (rate=0.2),132741.93548387097,132.74193548387098,18.351468799910023,5.0,0.1,0.19942430453911542,25.321677604925956,60.0,0.12662760054374314,-1,-1,-1,-1,852.4799999999999,856742.3999999999
334,intermittent,Intermittent (30% duty),62096.77419354839,62.096774193548384,26.585037671532763,5.0,0.3,0.0,29.629201842865758,60.0,0.05531376000537267,-1,-1,-1,-1,852.4799999999999,856742.3999999999
335,intermittent,Intermittent (50% duty),122096.7741935484,122.0967741935484,24.035708411264558,5.0,0.5,0.0,26.173400274357782,55.0,0.03879658553708213,-1,-1,-1,-1,852.4799999999999,856742.3999999999
336,intermittent,Intermittent (70% duty),56774.1935483871,56.774193548387096,29.338343874390805,5.0,0.7,0.0,29.537144471804336,45.0,0.0036079963232945387,-1,-1,-1,-1,852.4799999999999,856742.3999999999
337,hybrid,Liquid Cooling Loss (90% loss),95967.74193548388,95.96774193548387,26.948718155447445,5.0,0.1,0.0,32.49344600848522,60.0,0.1007217492689735,-1,-1,-1,-1,852.4799999999999,856742.3999999999
338,instant,Complete CRAC Failure,61854.83870967742,61.854838709677416,22.981766216105736,2.0,0.0,0.0,27.16923332737985,60.0,0.07213557625011648,-1,-1,-1,-1,852.4799999999999,856742.3999999999
339,instant,Complete CRAC Failure,134193.5483870968,134.1935483870968,21.21529944626502,5.0,0.0,0.0,29.830077048544496,60.0,0.1564901845803644,-1,-1,-1,-1,852.4799999999999,856742.3999999999
340,instant,Complete CRAC Failure,156451.61290322582,156.45161290322582,23.455944648298924,10.0,0.0,0.0,32.58655480118054,60.0,0.1824299514030226,-1,-1,-1,-1,852.4799999999999,856742.3999999999
341,partial,Partial Cooling (25%),53145.16129032258,53.145161290322584,20.372197532284883,5.0,0.2473540317265374,0.0,22.940031103404564,60.0,0.04664551645573654,-1,-1,-1,-1,852.4799999999999,856742.3999999999
342,partial,Partial Cooling (50%),98629.03225806452,98.62903225806451,24.66237853092736,5.0,0.4822584676731991,0.0,27.940538544830865,60.0,0.059548823187170426,-1,-1,-1,-1,852.4799999999999,856742.3999999999
343,partial,Partial Cooling (75%),68145.16129032258,68.14516129032258,27.61781282508406,5.0,0.7160466838875308,0.0,28.860022232043026,60.0,0.02256511963088601,-1,-1,-1,-1,852.4799999999999,856742.3999999999
344,gradual,Gradual Degradation (rate=0.05),144354.83870967742,144.35483870967744,25.052802666916186,5.0,0.1,0.047718543894253465,30.445634145143888,60.0,0.09800113801005386,-1,-1,-1,-1,852.4799999999999,856742.3999999999
345,gradual,Gradual Degradation (rate=0.1),159596.7741935484,159.59677419354838,20.202108594497204,5.0,0.1,0.08254744074292375,27.413793169823705,60.0,0.1310340738076071,-1,-1,-1,-1,852.4799999999999,856742.3999999999
346,gradual,Gradual Degradation (rate=0.2),96693.54838709677,96.69354838709677,19.431373606213917,5.0,0.1,0.19841130654887137,24.506100940289794,60.0,0.09219248578423565,-1,-1,-1,-1,852.4799999999999,856742.3999999999
347,intermittent,Intermittent (30% duty),75403.2258064516,75.4032258064516,19.611117495837277,5.0,0.3,0.0,23.307602742932808,60.0,0.06716671187932313,-1,-1,-1,-1,852.4799999999999,856742.3999999999
348,intermittent,Intermittent (50% duty),121129.03225806452,121.12903225806451,22.23498288938267,5.0,0.5,0.0,24.355731591097964,45.1,0.03848908714546798,-1,-1,-1,-1,852.4799999999999,856742.3999999999
349,intermittent,Intermittent (70% duty),131290.32258064515,131.29032258064515,24.936461681123056,5.0,0.7,0.0,25.396193929892284,45.1,0.008343597981292706,-1,-1,-1,-1,852.4799999999999,856742.3999999999
350,hybrid,Liquid Cooling Loss (90% loss),124032.25806451612,124.03225806451613,21.62823975246031,5.0,0.1,0.0,28.794451104894325,60.0,0.13017651346539139,-1,-1,-1,-1,852.4799999999999,856742.3999999999
351,instant,Complete CRAC Failure,75887.09677419355,75.88709677419355,23.953674693460933,2.0,0.0,0.0,29.091101717194274,60.0,0.08850010036511488,-1,-1,-1,-1,852.4799999999999,856742.3999999999
352,instant,Complete CRAC Failure,91129.03225806452,91.12903225806451,21.04171320636252,5.0,0.0,0.0,26.891892867504673,60.0,0.1062703792325546,-1,-1,-1,-1,852.4799999999999,856742.3999999999
353,instant,Complete CRAC Failure,138306.4516129032,138.3064516129032,25.20814731319421,10.0,0.0,0.0,33.279794354786546,60.0,0.1612718272191107,-1,-1,-1,-1,852.4799999999999,856742.3999999999
354,partial,Partial Cooling (25%),158387.09677419355,158.38709677419354,25.132264608120373,5.0,0.25874876266243996,0.0,32.669250364757936,60.0,0.1369117458835566,-1,-1,-1,-1,852.4799999999999,856742.3999999999
355,partial,Partial Cooling (50%),122580.64516129032,122.58064516129032,28.101640052977935,5.0,0.4853174681972869,0.0,32.151814916099525,60.0,0.07357271749000663,-1,-1,-1,-1,852.4799999999999,856742.3999999999
356,partial,Partial Cooling (75%),128387.09677419355,128.38709677419354,29.29543710879117,5.0,0.7685881197540589,0.0,31.202737991134313,60.0,0.034646728975067966,-1,-1,-1,-1,852.4799999999999,856742.3999999999
357,gradual,Gradual Degradation (rate=0.05),129838.70967741936,129.83870967741936,24.394736702989533,5.0,0.1,0.058395796422736894,29.65483291221947,60.0,0.09558330870941005,-1,-1,-1,-1,852.4799999999999,856742.3999999999
358,gradual,Gradual Degradation (rate=0.1),55322.58064516129,55.32258064516129,18.750531305450536,5.0,0.1,0.11285814753286082,21.432995467503144,60.0,0.048736187980926535,-1,-1,-1,-1,852.4799999999999,856742.3999999999
359,gradual,Gradual Degradation (rate=0.2),86290.32258064517,86.29032258064517,19.64357771682372,5.0,0.1,0.22142435283355036,24.219792658420218,60.0,0.08313515847510872,-1,-1,-1,-1,852.4799999999999,856742.3999999999
360,intermittent,Intermittent (30% duty),95241.93548387097,95.24193548387098,29.983617431601242,5.0,0.3,0.0,34.65265498414131,60.0,0.08483840161494435,-1,-1,-1,-1,852.4799999999999,856742.3999999999
361,intermittent,Intermittent (50% duty),161532.25806451612,161.53225806451613,20.843169736444544,5.0,0.5,0.0,22.72859254619538,45.1,0.034218199813989755,-1,-1,-1,-1,852.4799999999999,856742.3999999999
362,intermittent,Intermittent (70% duty),138790.32258064515,138.79032258064515,29.786183165398548,5.0,0.7,0.0,30.2721756752484,45.0,0.008820190741376757,-1,-1,-1,-1,852.4799999999999,856742.3999999999
363,hybrid,Liquid Cooling Loss (90% loss),147258.06451612903,147.25806451612902,26.967081893223018,5.0,0.1,0.0,35.47521056759482,60.0,0.1545528674013186,-1,-1,-1,-1,852.4799999999999,856742.3999999999
364,instant,Complete CRAC Failure,125241.93548387097,125.24193548387098,18.576958680178315,2.0,0.0,0.0,27.05562411640984,60.0,0.14605808289144007,-1,-1,-1,-1,852.4799999999999,856742.3999999999
365,instant,Complete CRAC Failure,74919.35483870968,74.91935483870968,23.065727460621474,5.0,0.0,0.0,27.87529989937825,60.0,0.0873674175740826,-1,-1,-1,-1,852.4799999999999,856742.3999999999
366,instant,Complete CRAC Failure,140483.87096774194,140.48387096774195,29.255970655438855,10.0,0.0,0.0,37.454695014741255,60.0,0.16381082535734565,-1,-1,-1,-1,852.4799999999999,856742.3999999999
367,partial,Partial Cooling (25%),119919.35483870968,119.91935483870968,23.397134269485967,5.0,0.2590745504234108,0.0,29.101092290896975,60.0,0.10361420692931986,-1,-1,-1,-1,852.4799999999999,856742.3999999999
368,partial,Partial Cooling (50%),81693.54838709677,81.69354838709677,19.782887748249145,5.0,0.5248868975958856,0.0,22.274596887879635,60.0,0.04526268402216931,-1,-1,-1,-1,852.4799999999999,856742.3999999999
369,partial,Partial Cooling (75%),66935.48387096774,66.93548387096774,25.003007269485764,5.0,0.6782655093816634,0.0,26.385510937837847,60.0,0.025113619978427256,-1,-1,-1,-1,852.4799999999999,856742.3999999999
370,gradual,Gradual Degradation (rate=0.05),97903.2258064516,97.9032258064516,21.263864288087948,5.0,0.1,0.05907336988408236,25.246994758361765,60.0,0.07237881239984953,-1,-1,-1,-1,852.4799999999999,856742.3999999999
371,gradual,Gradual Degradation (rate=0.1),129354.83870967742,129.35483870967744,21.655084599997057,5.0,0.1,0.10177120336086216,27.798557468557522,60.0,0.11161963425317105,-1,-1,-1,-1,852.4799999999999,856742.3999999999
372,gradual,Gradual Degradation (rate=0.2),51935.48387096774,51.935483870967744,19.269223626065795,5.0,0.1,0.21919481541772898,22.020999985876077,60.0,0.049991001241985945,-1,-1,-1,-1,852.4799999999999,856742.3999999999
373,intermittent,Intermittent (30% duty),130564.51612903226,130.56451612903226,26.995813868444422,5.0,0.3,0.0,32.482086058100826,60.0,0.09970765903954161,-1,-1,-1,-1,852.4799999999999,856742.3999999999
374,intermittent,Intermittent (50% duty),50967.74193548387,50.96774193548387,26.044780048930892,5.0,0.5,0.0,27.82948486162655,60.0,0.03244427079247473,-1,-1,-1,-1,852.4799999999999,856742.3999999999
375,intermittent,Intermittent (70% duty),89677.41935483871,89.67741935483872,20.573493261056342,5.0,0.7,0.0,20.887511282302246,45.1,0.005699056646931113,-1,-1,-1,-1,852.4799999999999,856742.3999999999
376,hybrid,Liquid Cooling Loss (90% loss),99838.70967741936,99.83870967741936,18.984027152255713,5.0,0.1,0.0,24.75240775983193,60.0,0.10478447407710088,-1,-1,-1,-1,852.4799999999999,856742.3999999999
377,instant,Complete CRAC Failure,140725.8064516129,140.7258064516129,19.384319211349776,2.0,0.0,0.0,28.91121644401267,60.0,0.16411549156994723,-1,-1,-1,-1,852.4799999999999,856742.3999999999
378,instant,Complete CRAC Failure,164435.48387096776,164.43548387096774,19.359231436864,5.0,0.0,0.0,29.91544049417007,60.0,0.19175690477818003,-1,-1,-1,-1,852.4799999999999,856742.3999999999
379,instant,Complete CRAC Failure,119677.41935483871,119.67741935483872,27.74957365369853,10.0,0.0,0.0,34.734019695859175,60.0,0.1395495096093323,-1,-1,-1,-1,852.4799999999999,856742.3999999999
380,partial,Partial Cooling (25%),83629.03225806452,83.62903225806451,29.073084715264088,5.0,0.27252983807351716,0.0,32.97865765329713,60.0,0.07094597374919381,-1,-1,-1,-1,852.4799999999999,856742.3999999999
381,partial,Partial Cooling (50%),124274.19354838709,124.27419354838709,22.647726015519183,5.0,0.4585199214634979,0.0,26.96764793713728,60.0,0.07847275799045904,-1,-1,-1,-1,852.4799999999999,856742.3999999999
382,partial,Partial Cooling (75%),72258.06451612903,72.25806451612902,26.57585523497838,5.0,0.7924724565363028,0.0,27.538519765085976,60.0,0.017487098873495404,-1,-1,-1,-1,852.4799999999999,856742.3999999999
383,gradual,Gradual Degradation (rate=0.05),158870.96774193548,158.8709677419355,28.528968553227887,5.0,0.1,0.05171976154482913,34.66886353270321,60.0,0.11157446379941643,-1,-1,-1,-1,852.4799999999999,856742.3999999999
384,gradual,Gradual Degradation (rate=0.1),81451.6129032258,81.45161290322581,22.857352445586073,5.0,0.1,0.0943903563070053,26.661932978827384,60.0,0.06912585838417044,-1,-1,-1,-1,852.4799999999999,856742.3999999999
385,gradual,Gradual Degradation (rate=0.2),166612.90322580645,166.61290322580646,22.077805321403876,5.0,0.1,0.21070608775024036,30.87354534471477,60.0,0.15979112773040685,-1,-1,-1,-1,852.4799999999999,856742.3999999999
386,intermittent,Intermittent (30% duty),157661.29032258064,157.66129032258064,28.034766277098118,5.0,0.3,0.0,35.76377885763612,60.0,0.14043945168682778,-1,-1,-1,-1,852.4799999999999,856742.3999999999
387,intermittent,Intermittent (50% duty),107096.7741935484,107.0967741935484,25.935440362098653,5.0,0.5,0.0,27.810510059182814,45.0,0.03403030303237994,-1,-1,-1,-1,852.4799999999999,856742.3999999999
388,intermittent,Intermittent (70% duty),115564.51612903226,115.56451612903226,27.8476507883815,5.0,0.7,0.0,28.252315334513717,45.1,0.007344184140330697,-1,-1,-1,-1,852.4799999999999,856742.3999999999
389,hybrid,Liquid Cooling Loss (90% loss),110000.0,110.0,19.266582424127243,5.0,0.1,0.0,25.6220519272666,60.0,0.1154491294779321,-1,-1,-1,-1,852.4799999999999,856742.3999999999
390,instant,Complete CRAC Failure,148951.61290322582,148.95161290322582,19.12686840386431,2.0,0.0,0.0,29.210638812547046,60.0,0.17370848710065923,-1,-1,-1,-1,852.4799999999999,856742.3999999999
